Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      1.53     0.00       55     0.00     0.00  std::vector<int, std::allocator<int> >::end()
  0.00      1.53     0.00       54     0.00     0.00  __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*)
  0.00      1.53     0.00       54     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const
  0.00      1.53     0.00       54     0.00     0.00  std::vector<int, std::allocator<int> >::max_size() const
  0.00      1.53     0.00       54     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int)
  0.00      1.53     0.00       54     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int)
  0.00      1.53     0.00       54     0.00     0.00  std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  0.00      1.53     0.00       48     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >::max_size() const
  0.00      1.53     0.00       48     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode* const&)
  0.00      1.53     0.00       47     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >::base() const
  0.00      1.53     0.00       42     0.00     0.00  __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int)
  0.00      1.53     0.00       40     0.00     0.00  boost::filesystem::basic_path<std::string, boost::filesystem::path_traits>::m_append(char)
  0.00      1.53     0.00       35     0.00     0.00  std::allocator<cPlayNode*>::allocator(std::allocator<cPlayNode*> const&)
  0.00      1.53     0.00       35     0.00     0.00  std::_Vector_base<cPlayNode*, std::allocator<cPlayNode*> >::_Vector_impl::_Vector_impl(std::allocator<cPlayNode*> const&)
  0.00      1.53     0.00       31     0.00     0.00  __gnu_cxx::new_allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > const&)
  0.00      1.53     0.00       31     0.00     0.00  __gnu_cxx::new_allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::~new_allocator()
  0.00      1.53     0.00       31     0.00     0.00  std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::~allocator()
  0.00      1.53     0.00       30     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >::end() const
  0.00      1.53     0.00       30     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >::begin() const
  0.00      1.53     0.00       30     0.00     0.00  cPlayNode** std::__copy_aux<cPlayNode* const*, cPlayNode**>(cPlayNode* const*, cPlayNode* const*, cPlayNode**)
  0.00      1.53     0.00       28     0.00     0.00  std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::allocator(std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > const&)
  0.00      1.53     0.00       28     0.00     0.00  std::_Vector_base<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_get_Tp_allocator()
  0.00      1.53     0.00       26     0.00     0.00  std::allocator<cPlayNode*>::~allocator()
  0.00      1.53     0.00       26     0.00     0.00  std::_Vector_base<cPlayNode*, std::allocator<cPlayNode*> >::_Vector_impl::~_Vector_impl()
  0.00      1.53     0.00       26     0.00     0.00  std::_Vector_base<cPlayNode*, std::allocator<cPlayNode*> >::~_Vector_base()
  0.00      1.53     0.00       26     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >::~vector()
  0.00      1.53     0.00       23     0.00     0.00  std::less<std::string>::operator()(std::string const&, std::string const&) const
  0.00      1.53     0.00       23     0.00     0.00  std::_Vector_base<cPlayNode*, std::allocator<cPlayNode*> >::_Vector_base(unsigned int, std::allocator<cPlayNode*> const&)
  0.00      1.53     0.00       23     0.00     0.00  cPlayNode** std::__copy_normal<true, false>::__copy_n<__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**>(__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**)
  0.00      1.53     0.00       23     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >::vector(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&)
  0.00      1.53     0.00       23     0.00     0.00  cPlayNode** std::uninitialized_copy<__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**>(__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**)
  0.00      1.53     0.00       23     0.00     0.00  cPlayNode** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**, cPlayNode*>(__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**, std::allocator<cPlayNode*>)
  0.00      1.53     0.00       23     0.00     0.00  cPlayNode** std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**>(__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**, std::__true_type)
  0.00      1.53     0.00       23     0.00     0.00  cPlayNode** std::copy<__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**>(__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode**)
  0.00      1.53     0.00       23     0.00     0.00  bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      1.53     0.00       22     0.00     0.00  ddot()
  0.00      1.53     0.00       21     0.00     0.00  std::_Select1st<std::pair<std::string const, iGameMode*> >::operator()(std::pair<std::string const, iGameMode*> const&) const
  0.00      1.53     0.00       20     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, iGameMode*> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, iGameMode*> >*)
  0.00      1.53     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::max_size() const
  0.00      1.53     0.00       18     0.00     0.00  std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::end()
  0.00      1.53     0.00       18     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >* std::uninitialized_copy<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*>(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*)
  0.00      1.53     0.00       18     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >* std::__uninitialized_copy_a<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >)
  0.00      1.53     0.00       18     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >* std::__uninitialized_copy_aux<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*>(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::__false_type)
  0.00      1.53     0.00       16     0.00     0.00  std::vector<cMenuItem*, std::allocator<cMenuItem*> >::size() const
  0.00      1.53     0.00       15     0.00     0.00  cTPPickup::~cTPPickup()
  0.00      1.53     0.00       15     0.00     0.00  void cTextPane::add<char [41]>(char const (&) [41])
  0.00      1.53     0.00       14     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, iGameMode*>, std::_Select1st<std::pair<std::string const, iGameMode*> >, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::_S_left(std::_Rb_tree_node_base*)
  0.00      1.53     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<cMenuItem*>::new_allocator(__gnu_cxx::new_allocator<cMenuItem*> const&)
  0.00      1.53     0.00       13     0.00     0.00  __gnu_cxx::new_allocator<cMenuItem*>::~new_allocator()
  0.00      1.53     0.00       13     0.00     0.00  std::_Rb_tree_iterator<std::pair<std::string const, iGameMode*> >::operator*() const
  0.00      1.53     0.00       13     0.00     0.00  std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::size() const
  0.00      1.53     0.00       13     0.00     0.00  std::allocator<cMenuItem*>::~allocator()
  0.00      1.53     0.00       13     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, iGameMode*>, std::_Select1st<std::pair<std::string const, iGameMode*> >, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::_M_end()
  0.00      1.53     0.00       13     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, iGameMode*>, std::_Select1st<std::pair<std::string const, iGameMode*> >, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, iGameMode*> > const*)
  0.00      1.53     0.00       13     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, iGameMode*>, std::_Select1st<std::pair<std::string const, iGameMode*> >, std::less<std::string>, std::allocator<std::pair<std::string const, iGameMode*> > >::_S_value(std::_Rb_tree_node<std::pair<std::string const, iGameMode*> > const*)
  0.00      1.53     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<cPlayNode*>::new_allocator()
  0.00      1.53     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::construct(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&)
  0.00      1.53     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      1.53     0.00       12     0.00     0.00  std::allocator<cMenuItem*>::allocator(std::allocator<cMenuItem*> const&)
  0.00      1.53     0.00       12     0.00     0.00  std::allocator<cPlayNode*>::allocator()
  0.00      1.53     0.00       12     0.00     0.00  std::allocator<int>::allocator()
  0.00      1.53     0.00       12     0.00     0.00  std::allocator<int>::allocator(std::allocator<int> const&)
  0.00      1.53     0.00       12     0.00     0.00  std::_Vector_base<cMenuItem*, std::allocator<cMenuItem*> >::_M_get_Tp_allocator()
  0.00      1.53     0.00       12     0.00     0.00  std::_Vector_base<cPlayNode*, std::allocator<cPlayNode*> >::_Vector_base(std::allocator<cPlayNode*> const&)
  0.00      1.53     0.00       12     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
  0.00      1.53     0.00       12     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&)
  0.00      1.53     0.00       12     0.00     0.00  std::vector<cPlayNode*, std::allocator<cPlayNode*> >::vector(std::allocator<cPlayNode*> const&)
  0.00      1.53     0.00       12     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::allocator<int> const&)
  0.00      1.53     0.00       12     0.00     0.00  bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  0.00      1.53     0.00       11     0.00     0.00  std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > > >, std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&)
  0.00      1.53     0.00       10     0.00     0.00  cTexture::cTexture(std::string)
  0.00      1.53     0.00       10     0.00     0.00  std::vector<cMenuItem*, std::allocator<cMenuItem*> >::operator[](unsigned int)
  0.00      1.53     0.00        9     0.00     0.00  cAnimatedTexture::init()
  0.00      1.53     0.00        9     0.00     0.00  cAnimatedTexture::cAnimatedTexture(char const*, int, unsigned int)
  0.00      1.53     0.00        9     0.00     0.00  cFont::cFont(std::string, int, int, std::string)
  0.00      1.53     0.00        9     0.00     0.00  cTexture::cTexture()
  0.00      1.53     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::string const, iGameMode*> >::new_allocator()
  0.00      1.53     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::pair<std::string const, iGameMode*> >::~new_allocator()
  0.00      1.53     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::allocate(unsigned int, void const*)
  0.00      1.53     0.00        9     0.00     0.00  std::_Vector_base<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_get_Tp_allocator() const
  0.00      1.53     0.00        9     0.00     0.00  std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::max_size() const
  0.00      1.53     0.00        9     0.00     0.00  std::allocator<std::pair<std::string const, iGameMode*> >::~allocator()
  0.00      1.53     0.00        9     0.00     0.00  std::_Vector_base<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_allocate(unsigned int)
  0.00      1.53     0.00        9     0.00     0.00  std::_Vector_base<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::_M_deallocate(std::vector<cPlayNode*, std::allocator<cPlayNode*> >*, unsigned int)
  0.00      1.53     0.00        9     0.00     0.00  std::vector<std::vector<cPlayNode*, std::allocator<cPlayNode*> >, std::allocator<std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >::push_back(std::vector<cPlayNode*, std::allocator<cPlayNode*> > const&)
